Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
MAKERS 46,SPIRITS,GLAZER,8524650010,294498,,750M,,,,33.04,44.79,,,,,,,,,,,,,,,,,,,,,F01015,0,,,,
MAKERS MARK,SPIRITS,GLAZER,8524618500,422308,,375M,,,,11.67,16.99,,,,,,,,,,,,,,,,,,,,,A03102,3,,,,
MAKERS MARK,SPIRITS,GLAZER,8524617156,10005,,50M,,,,3.9,4.79,,,,,,,,,,,,,,,,,,,,,A01025,4,,,,
MAKERS MARK GIFT,SPIRITS,GLAZER,8524650023,915097,,750M,,,,19.45,24.99,,,,,,,,,,,,,,,,,,,,,F01067,0,,,,
MAKERS MARK KY STRAIGHT,SPIRITS,GLAZER,8524613941,9997,,1.75L,,,,36.57,46.99,,,,,,,,,,,,,,,,,,,,,F01065,5,,,,
MAKERS MARK WHISKY,SPIRITS,GLAZER,8524613943,9999,,750M,,,,24.51,25.99,,,,,,,,,,,,,,,,,,,,,F01076,4,,,,
MALIBU BANANA RUM,SPIRITS,GLAZER,8954049334,165228,,750M,,,,10.11,15.29,,,,,,,,,,,,,,,,,,,,,F03228,0,,,,
MALIBU BLACK RUM,SPIRITS,GLAZER,8954052015,323874,,1.75L,,,,24.89,34.89,,,,,,,,,,,,,,,,,,,,,D02447,0,,,,
MALIBU COCONUT RUM,SPIRITS,GLAZER,8954044932,33450,,1.75L,,,,24.89,26.99,,,,,,,,,,,,,,,,,,,,,F03258,7,,,,
MALIBU COCONUT RUM,SPIRITS,GLAZER,8954044899,423557,,750M,,,,10.11,15.29,,,,,,,,,,,,,,,,,,,,,F03302,2,,,,
MALIBU COCONUT RUM,SPIRITS,GLAZER,8954044903,67449,,375M,,,,6.29,9.39,,,,,,,,,,,,,,,,,,,,,A02159,3,,,,
MALIBU MANGO,SPIRITS,GLAZER,8954046308,68330,,750M,,,,10.11,15.29,,,,,,,,,,,,,,,,,,,,,F03026,3,,,,
MALIBU PINEAPPLE RUM,SPIRITS,GLAZER,8954046313,68333,,750M,,,,10.11,15.29,,,,,,,,,,,,,,,,,,,,,F03303,0,,,,
MALIBU RUM PINEAPPLE,CORDIALS,GLAZER,8954052073,18649,,200M,,,,6.61,8.69,,,,,,,,,,,,,,,,,,,,,A01225,0,,,,
MALIBU RUM STRAW KIWI 4 PACK CANS,SPIRITS,GLAZER,8954052119,404155,,200M,,,,6.61,9.29,,,,,,,,,,,,,,,,,,,,,A01228,0,,,,
MANCZ CONCORD,WINE,GLAZER,8597603393,73585,,750M,,,,3.56,7.49,,,,,,,,,,,,,,,,,,,,,B04102,0,,,,
MANCZ ELDERBERRY,WINE,GLAZER,500300,73627,,750M,,,,3.56,4.99,,,,,,,,,,,,,,,,,,,,,B04101,0,,,,
MANCZ ELDERBERRY,WINE,GLAZER,8597603405,73627,,750M,,,,3.56,4.99,,,,,,,,,,,,,,,,,,,,,B04013,0,,,,
MANCZ RED CREAM,WINE,GLAZER,8597603406,73890,,750M,,,,3.56,7.49,,,,,,,,,,,,,,,,,,,,,G01254,0,,,,
MARGARITAVILLE,CORDIALS,GLAZER,8602400808,178295,,1.75L,,,,11.26,17.79,,,,,,,,,,,,,,,,,,,,,C01024,0,,,,
MARK WEST PINOT NOIR,WINE,STANDARD,5171800004,14324009,,750M,,,,9.25,12.99,,,,,,,,,,,,,,,,,,,,,B01403,0,,,,
MARQUES CACERES RED RIOJA,WINE,GLAZER,8941900060,29596,,750M,,,,11.38,18.49,,,,,,,,,,,,,,,,,,,,,B04018,2,,,,
MARTINI & ROSSI EXTRA DRY VERMOUTH,SPIRITS,STANDARD,1103442007,4474013,,375M,,,,4.28,6.79,,,,,,,,,,,,,,,,,,,,,H01054,0,,,,
MAST MIX BUCKET MARGARITA,SPIRITS,GLAZER,7049104023,167497,,3.0L,,,,7.62,9.79,,,,,,,,,,,,,,,,,,,,,G02032,0,,,,
MAST MIX BUCKET STRAWBERRY,SPIRITS,GLAZER,7049110293,437114,,3.0L,,,,7.62,9.79,,,,,,,,,,,,,,,,,,,,,G02033,0,,,,
MAST MIX GRENADINE,CORDIALS,GLAZER,7049135010,437059,,375M,,,,2.33,4.39,,,,,,,,,,,,,,,,,,,,,G03004,1,,,,
MAST MIX LIME JUICE,SPIRITS,GLAZER,7049135110,437060,,375M,,,,2.33,4.29,,,,,,,,,,,,,,,,,,,,,G03005,0,,,,
MAST MIX MARGARITA,SPIRITS,GLAZER,7049102106,437121,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02008,0,,,,
MAST MIX MARGARITA,SPIRITS,GLAZER,7049120603,437120,,1.75L,,,,5.44,6.99,,,,,,,,,,,,,,,,,,,,,G02009,0,,,,
MASTER MIX STRAWBERRY,SPIRITS,GLAZER,7049102126,437125,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02005,2,,,,
MASTER OF MIXES 5 PPR XTRA SPICY BLOODY,SPIRITS,GLAZER,7049112127,167492,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,H03005,2,,,,
MASTER OF MIXES MOJITO,SPIRITS,GLAZER,7049122501,437117,,750M,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02006,0,,,,
MASTER OF MIXES PINA COLADA,SPIRITS,GLAZER,7049102116,437123,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02004,2,,,,
MASTER OF MIXES SMOOTH & SPICY BLOODY,SPIRITS,GLAZER,7049102896,437119,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,H03001,0,,,,
MASTER OF MIXES STRAWBERRY,SPIRITS,GLAZER,7049121103,437124,,1.75L,,,,5.44,6.99,,,,,,,,,,,,,,,,,,,,,G02002,1,,,,
MASTER OF MIXES SWEET N SOUR,SPIRITS,GLAZER,7049102146,167505,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02001,0,,,,
MASTER OF MIXES TOM COLLINS,SPIRITS,GLAZER,7049102156,437126,,1.0L,,,,3.88,7.29,,,,,,,,,,,,,,,,,,,,,G02031,0,,,,
MASTER SWEET N SOUR,SPIRITS,GLAZER,7049121237,110381,,1.75L,,,,5.44,6.99,,,,,,,,,,,,,,,,,,,,,G02020,0,,,,
MAUI BLUE HAWAIIAN,CORDIALS,STANDARD,8970800336,3522009,,750M,,,,7.11,11.69,,,,,,,,,,,,,,,,,,,,,H01126,11,,,,
MAYA HORCHATA,CORDIALS,SPEAKEZ,8525450048,200112,,750M,,,,9.8,12.99,,,,,,,,,,,,,,,,,,,,,C01251,4,,,,
MAYA HORCHATA PUMPKIN SPICE,CORDIALS,SPEAKEZ,8525450071,20001124,,750M,,,,8.57,11.99,,,,,,,,,,,,,,,,,,,,,C01252,0,,,,
MCCORMICK PEACH VODKA,SPIRITS,GLAZER,8559210666,426961,,375M,,,,2.79,4.89,,,,,,,,,,,,,,,,,,,,,A02062,10,,,,
MCCORMICK PEACH VODKA,SPIRITS,GLAZER,8559210664,426960,,750M,,,,6.22,8.49,,,,,,,,,,,,,,,,,,,,,F03003,22,,,,
MCCORMICK RSPBRY VODKA,SPIRITS,GLAZER,8559212064,475531,,750M,,,,6.22,7.99,,,,,,,,,,,,,,,,,,,,,F03001,0,,,,
MCCORMICK VANILLA VODKA,SPIRITS,GLAZER,8559212074,426957,,750M,,,,6.22,7.99,,,,,,,,,,,,,,,,,,,,,F03011,0,,,,
MCCORMICK VODKA,SPIRITS,GLAZER,8559210451,24970,,1.75L,,,,12.5,13.99,,,,,,,,,,,,,,,,,,,,,F04048,0,,,,
MCCORMICK VODKA,SPIRITS,GLAZER,8559210453,34257,,1.0L,,,,6.57,8.49,,,,,,,,,,,,,,,,,,,,,F04041,7,,,,
MCCORMICK VODKA 80,SPIRITS,GLAZER,8559210456,24973,,375M,,,,2.79,4.89,,,,,,,,,,,,,,,,,,,,,A02055,16,,,,
MCCORMICK VODKA 80,SPIRITS,GLAZER,8559210458,115025,,50M,,,,0.81,0.99,,,,,,,,,,,,,,,,,,,,,A02165,0,,,,
MCCORMICK VODKA 80,SPIRITS,GLAZER,8559210457,24974,,200M,,,,1.82,2.59,,,,,,,,,,,,,,,,,,,,,A02082,15,,,,
MCCORMICK VODKA 80 GLASS,SPIRITS,GLAZER,8559210454,24972,,750M,,,,6.22,7.99,,,,,,,,,,,,,,,,,,,,,G08794,0,,,,
MCCORMICK VODKA 80 TRV,SPIRITS,GLAZER,8559211864,75472,,750M,,,,6.22,7.49,,,,,,,,,,,,,,,,,,,,,F04042,17,,,,
MCCORMICK WHISKEY BLD,SPIRITS,GLAZER,8559210431,24949,,1.75L,,,,12.5,13.99,,,,,,,,,,,,,,,,,,,,,F04152,2,,,,
MCCORMICK WHISKEY BLD,SPIRITS,GLAZER,8559210436,24952,,375M,,,,2.79,4.89,,,,,,,,,,,,,,,,,,,,,A01032,1,,,,
MCCORMICK WHISKEY BLD TRV,SPIRITS,GLAZER,8559211884,75470,,750M,,,,6.57,8.49,,,,,,,,,,,,,,,,,,,,,F04158,8,,,,
MCCORMICK WHISKEY BLND,SPIRITS,GLAZER,8559210437,24953,,200M,,,,1.55,2.89,,,,,,,,,,,,,,,,,,,,,A01028,10,,,,
MCGIL FIREBALL,SPIRITS,STANDARD,8800414470,13513021,,50M,,,,0.97,0.99,,,,,,,,,,,,,,,,,,,,,A03158,13,,,,
MCMANIS CHARDONNAY,WINE,WORLDWID,7058000117,1640403,,750M,,,,6.63,9.39,,,,,,,,,,,,,,,,,,,,,B03152,0,,,,
MCMANIS MERLOT,WINE,WORLDWID,7058000217,16409332,,750M,,,,7.81,10.99,,,,,,,,,,,,,,,,,,,,,B03153,0,,,,
MCMANIS PINOT GRIGIO,WINE,WORLDWID,7058000617,16410031,,750M,,,,8.51,11.99,,,,,,,,,,,,,,,,,,,,,B03154,0,,,,
MCMANNIS CAB SAUV,WINE,WORLDWID,7058000417,16403332,,750M,,,,7.13,10.59,,,,,,,,,,,,,,,,,,,,,B03155,0,,,,
MD 20/20 RED GRAPE WINE,WINE,GLAZER,8590481330,423086,,375M,,,,1.42,3.39,,,,,,,,,,,,,,,,,,,,,H01007,0,,,,
MENAGE A TROIS DECADENCE CAB SAUV,WINE,STANDARD,9998807141,21120009,,750M,,,,8.54,16.49,,,,,,,,,,,,,,,,,,,,,B03273,11,,,,
MENAGE A TROIS MIDNIGHT DARK RED BLEND,WINE,STANDARD,9998807129,15956009,,750M,,,,9.25,15.09,,,,,,,,,,,,,,,,,,,,,B03258,0,,,,
MENAGE A TROIS SILK RED,WINE,STANDARD,9998807136,18172009,,750M,,,,9.97,16.49,,,,,,,,,,,,,,,,,,,,,B03271,5,,,,
METAXA 5 STAR,SPIRITS,STANDARD,8366486551,3709009,,750M,,,,17.89,24.99,,,,,,,,,,,,,,,,,,,,,F01200,0,,,,
MEZZACORONA PINOT GRIGIO,WINE,STANDARD,8724188109,6632005,,1.5L,,,,12.1,20.19,,,,,,,,,,,,,,,,,,,,,B05052,0,,,,
MIA DOLCEA MUSC D ASTI,WINE,GLAZER,8500002048,327659,,750M,,,,9.25,15.49,,,,,,,,,,,,,,,,,,,,,D01434,0,,,,
MICH GOLDEN LIGHT 6 PACK BTL,BEER,CITYBEV,1820000670,4776,,12 OZ,,,,6.93,8.98,,,,,,,,,,,,,,,,,,,,,G01053,0,,,,
MICH ULTRA 8 PACK BTL,BEER,CITYBEV,1820020011,4038,,16 OZ,,,,10.93,14.03,,,,,,,,,,,,,,,,,,,,,G01004,0,,,,
MICH ULTRA LIGHT CIDER 6 PACK BTL,BEER,CITYBEV,1820018998,1030,,12 OZ,,,,6.71,8.66,,,,,,,,,,,,,,,,,,,,,C03067,0,,,,
MICH ULTRA PURE GOLD 12 PACK BTL,BEER,CITYBEV,1820020083,4289,,12 OZ,,,,13.08,16.34,,,,,,,,,,,,,,,,,,,,,G01008,3,,,,
MICH ULTRA PURE GOLD 6 PACK BTL,BEER,CITYBEV,1820020082,4236,,12 OZ,,,,7.04,9.12,,,,,,,,,,,,,,,,,,,,,G01006,0,,,,
MICH ULTRA SUITCASE,BEER,CITYBEV,1820096715,4068,,12 OZ,,,,20.95,25.05,,,,,,,,,,,,,,,,,,,,,D05007,24,,,,
MICHELOB 6 PACK BTL,BEER,CITYBEV,1820000987,4176,,12 OZ,,,,5.59,7.22,,,,,,,,,,,,,,,,,,,,,G01016,0,,,,
MICHELOB AMBER BOCK 12 PACK BTL,BEER,CITYBEV,1820001991,7078,,12 OZ,,,,12.63,15.79,,,,,,,,,,,,,,,,,,,,,G02105,5,,,,
MICHELOB AMBER BOCK 6 PACK BTL,BEER,CITYBEV,1820000974,7076,,12 OZ,,,,6.93,8.98,,,,,,,,,,,,,,,,,,,,,G01011,0,,,,
MICHELOB SAMPLER 12 PACK BTL,BEER,CITYBEV,1820002990,9901,,12 OZ,,,,10.33,12.08,,,,,,,,,,,,,,,,,,,,,G03062,0,,,,
MICHELOB ULTRA 12 PACK BTL,BEER,CITYBEV,500008,4089,,12 OZ,,,,12.63,15.79,,,,,,,,,,,,,,,,,,,,,D01001,7,,,,
MICHELOB ULTRA 12 PACK CAN,BEER,CITYBEV,1820006991,4046,,12 OZ,,,,12.63,15.79,,,,,,,,,,,,,,,,,,,,,D05005,15,,,,
MICHELOB ULTRA 20 PACK BTL,BEER,CITYBEV,1820096751,4056,,12 OZ,,,,19.05,23.43,,,,,,,,,,,,,,,,,,,,,G01002,13,,,,
MICHELOB ULTRA 6 PACK BTL,BEER,CITYBEV,1820005989,4076,,12 OZ,,,,6.93,8.98,,,,,,,,,,,,,,,,,,,,,G01001,2,,,,
MICKEYS 6 PACK BTL,BEER,LDSFD,3410077435,14101,,12 OZ,,,,4.8,6.25,,,,,,,,,,,,,,,,,,,,,G04001,4,,,,
MICKEYS BTL,BEER,LDSFD,341851,14103,,40 OZ,,,,2.53,3.29,,,,,,,,,,,,,,,,,,,,,G03056,8,,,,
MICKEYS MALT CAN,BEER,LDSFD,342171,14110,,24 OZ,,,,1.53,1.99,,,,,,,,,,,,,,,,,,,,,G04005,0,,,,
MIDDLE SISTER MOSCATO,WINE,STANDARD,5715100326,18843009,,750M,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,H01445,5,,,,
MIDNIGHT MOON APPLE PIE MOONSHINE,SPIRITS,STANDARD,5176700182,13739009,,750M,,,,16.33,23.29,,,,,,,,,,,,,,,,,,,,,F03310,0,,,,
MIDORI MELON,CORDIALS,GLAZER,8885700334,163877,,375M,,,,7.77,11.59,,,,,,,,,,,,,,,,,,,,,H01200,1,,,,
MIJA SANGRIA,WINE,SPEAKEZ,1087902038,300300,,750M,,,,7.13,9.99,,,,,,,,,,,,,,,,,,,,,D01437,0,,,,
MIJA WHITE SANGRIA,WINE,SPEAKEZ,1087902078,300301,,750M,,,,7.13,9.99,,,,,,,,,,,,,,,,,,,,,D01439,0,,,,
MIKES CLASSIC MARGARITA 6 PACK BTL,BEER,LDSFD,3598501026,10272,,12 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C01013,1,,,,
MIKES FROZEN BLACK CHERRY SINGLE,BEER,LDSFD,3598522420,10481,,10 OZ,,,,1.4,1.81,,,,,,,,,,,,,,,,,,,,,C02020,0,,,,
MIKES HARD BLACK CHERRY 12 PACK CANS,BEER,LDSFD,3598512847,7728,,12 OZ,,,,12.35,16.76,,,,,,,,,,,,,,,,,,,,,C02016,0,,,,
MIKES HARD BLACK CHERRY 6 PACK BTL,BEER,LDSFD,3598506744,1958,,12 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C02019,0,,,,
MIKES HARD CRAN 12 PACK BTL,BEER,LDSFD,3598512611,959,,12 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C03023,0,,,,
MIKES HARD CRAN 6 PACK BTL,BEER,LDSFD,3598560611,964,,12 OZ,,,,7.2,9.07,,,,,,,,,,,,,,,,,,,,,C03021,3,,,,
MIKES HARD LEMON 6 PACK BTL,BEER,LDSFD,3598510062,961,,12 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C03016,1,,,,
MIKES HARD LEMONADE 12 PACK BTL,BEER,LDSFD,3598512001,962,,12 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C02060,0,,,,
MIKES HARD LEMONADE 12 PACK CANS,BEER,LDSFD,3598512824,7719,,12 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C02011,0,,,,
MIKES HARD LIME 6 PACK BTL,BEER,LDSFD,3598506944,1968,,12 OZ,,,,7.13,9.07,,,,,,,,,,,,,,,,,,,,,C03018,0,,,,
MIKES HARD MANGO 6 PACK BTL,BEER,LDSFD,3598506070,7713,,11.2 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C03024,0,,,,
MIKES HARD MARGARITA 12 PACK CANS,BEER,LDSFD,3598512849,7729,,12 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C02433,0,,,,
MIKES HARD PEACH 6 PACK BTL,BEER,LDSFD,3598519002,7739,,11.2 OZ,,,,7.13,9.07,,,,,,,,,,,,,,,,,,,,,C02534,0,,,,
MIKES HARD RASP LEMON 6 PACK BTL,BEER,LDSFD,3598506064,7714,,12 OZ,,,,7.13,9.07,,,,,,,,,,,,,,,,,,,,,C03031,0,,,,
MIKES HARD STRAWBERRY LEMONADE 6 PACK BTL,BEER,LDSFD,3598522413,10458,,11.2 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C02537,0,,,,
MIKES HARDER BLACK CHERRY 12 PACK CANS,BEER,LDSFD,3598525948,7736,,8 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C02029,0,,,,
MIKES HARDER BLACK CHERRY 4 PACK CANS,BEER,LDSFD,3598501012,7734,,16 OZ,,,,5.27,6.81,,,,,,,,,,,,,,,,,,,,,C02017,2,,,,
MIKES HARDER BLOOD ORANGE 4 PACK CANS,BEER,LDSFD,3598524595,10483,,16 OZ,,,,5.27,6.81,,,,,,,,,,,,,,,,,,,,,C02035,0,,,,
MIKES HARDER CHERRY LIME SMASH CAN,BEER,LDSFD,3598513215,10484,,23.5 OZ,,,,1.9,2.45,,,,,,,,,,,,,,,,,,,,,C02009,1,,,,
MIKES HARDER CRAN LEMON 4 PACK CANS,BEER,LDSFD,3598525876,7732,,16 OZ,,,,5.27,6.81,,,,,,,,,,,,,,,,,,,,,C02022,0,,,,
MIKES HARDER CRAN LEMON CAN,BEER,LDSFD,3598524985,10644,,23.5 OZ,,,,1.9,2.45,,,,,,,,,,,,,,,,,,,,,C02021,0,,,,
MIKES HARDER LEMON CAN,BEER,LDSFD,3598524583,10643,,23.5 OZ,,,,1.9,2.45,,,,,,,,,,,,,,,,,,,,,C02028,0,,,,
MIKES HARDER LEMONADE 4 PACK CANS,BEER,LDSFD,3598501013,7711,,16 OZ,,,,6.37,6.81,,,,,,,,,,,,,,,,,,,,,C02025,0,,,,
MIKES HARDER MARGARITA CAN,BEER,LDSFD,3598525900,10473,,24 OZ,,,,1.9,2.45,,,,,,,,,,,,,,,,,,,,,C02008,0,,,,
MIKES HARDER MEAN GREEN APPLE 4 PACK CANS,BEER,LDSFD,3598525910,10635,,16 OZ,,,,5.27,6.81,,,,,,,,,,,,,,,,,,,,,C02034,0,,,,
MIKES HARDER STRAW LEMON 4 PACK CANS,BEER,LDSFD,3598513219,7735,,16 OZ,,,,5.27,6.81,,,,,,,,,,,,,,,,,,,,,C02030,0,,,,
MIKES HOLIDAY 12 PACK BTL,BEER,LDSFD,3598525922,7730,,12 OZ,,,,13.4,16.76,,,,,,,,,,,,,,,,,,,,,C02012,0,,,,
MIKES LT LEMONADE 6 PACK BTL,BEER,LDSFD,3598506822,969,,12 OZ,,,,6.4,9.07,,,,,,,,,,,,,,,,,,,,,C03025,1,,,,
MIKES SEASONAL 6 PACK BTL,BEER,LDSFD,3598506074,10674,,11.2 OZ,,,,7.2,9.07,,,,,,,,,,,,,,,,,,,,,C02024,0,,,,
MIKES STRAW PINEAPPLE CAN,BEER,LDSFD,3598513217,10472,,23.5OZ,,,,1.9,2.45,,,,,,,,,,,,,,,,,,,,,C02007,0,,,,
MIKES STRAWBERRY MARGARITA 6 PACK BTL,BEER,LDSFD,3598501072,10464,,12 OZ,,,,7.13,9.07,,,,,,,,,,,,,,,,,,,,,C02536,0,,,,
MIKES VARIETY 12 PACK BTL,BEER,LDSFD,3598512998,954,,12 OZ,,,,12.8,16.76,,,,,,,,,,,,,,,,,,,,,C05090,3,,,,
MIKES VARIETY 12 PACK CANS,BEER,LDSFD,3598526001,10629,,12 OZ,,,,12.8,16.76,,,,,,,,,,,,,,,,,,,,,C05092,3,,,,
MILAGRO ANEJO,SPIRITS,STANDARD,8366486897,1023009,,750M,,,,31.91,43.29,,,,,,,,,,,,,,,,,,,,,F02177,0,,,,
MILLER FORTUNE 6 PACK BTL,BEER,LDSFD,3410008810,10445,,12 OZ,,,,6,7.78,,,,,,,,,,,,,,,,,,,,,G02042,0,,,,
MILLER GEN DRAFT 12 PACK BTL,BEER,LDSFD,3410017509,10219,,12 OZ,,,,9.6,12.04,,,,,,,,,,,,,,,,,,,,,G02077,0,,,,
MILLER GEN DRAFT 12 PACK CAN,BEER,LDSFD,3410017636,1646,,12 OZ,,,,9.6,12.04,,,,,,,,,,,,,,,,,,,,,D02301,0,,,,
MILLER GEN DRAFT 18 PACK BTL,BEER,LDSFD,3410017256,10210,,12 OZ,,,,14.4,17.73,,,,,,,,,,,,,,,,,,,,,G02117,0,,,,
MILLER GEN DRAFT 30 PACK CANS,BEER,LDSFD,3410017341,10232,,12 OZ,,,,21.95,25.97,,,,,,,,,,,,,,,,,,,,,G02101,0,,,,
MILLER GEN DRAFT 6 PACK BTL,BEER,LDSFD,3410017505,10206,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,G02051,3,,,,
MILLER HIGH LIFE 12 PACK BTL,BEER,LDSFD,3410001509,14124,,12 OZ,,,,8,10,,,,,,,,,,,,,,,,,,,,,G02047,0,,,,
MILLER HIGH LIFE 18 PACK BTL,BEER,LDSFD,3410001256,14125,,12 OZ,,,,10.4,11.81,,,,,,,,,,,,,,,,,,,,,G02049,0,,,,
MILLER HIGH LIFE 18 PACK CANS,BEER,LDSFD,3410001381,10326,,16 OZ,,,,15.8,19.44,,,,,,,,,,,,,,,,,,,,,G02091,0,,,,
MILLER HIGH LIFE 18 PACK CANS,BEER,LDSFD,3410001340,10112,,12 OZ,,,,8.8,11.81,,,,,,,,,,,,,,,,,,,,,G02053,-1,,,,
MILLER HIGH LIFE 30 PACK CANS,BEER,LDSFD,3410001341,10132,,12 OZ,,,,16.1,19.35,,,,,,,,,,,,,,,,,,,,,G02092,0,,,,
MILLER HIGH LIFE 6 PACK BTL,BEER,LDSFD,3410001505,10108,,12 OZ,,,,5.2,6.71,,,,,,,,,,,,,,,,,,,,,G02045,0,,,,
MILLER HIGH LIFE 6 PACK CANS,BEER,LDSFD,340071,10135,,16 OZ,,,,5.4,6.99,,,,,,,,,,,,,,,,,,,,,G02043,0,,,,
MILLER HIGH LIFE CAN,BEER,LDSFD,340081,10133,,32 OZ,,,,1.92,2.5,,,,,,,,,,,,,,,,,,,,,G03054,0,,,,
MILLER HIGH LIFE LIGHT 30 PACK CANS,BEER,LDSFD,3410003341,10172,,12 OZ,,,,16.1,19.35,,,,,,,,,,,,,,,,,,,,,G02093,0,,,,
MILLER LITE 12 PACK BTL,BEER,LDSFD,3410057509,10320,,12 OZ,,,,9.6,12.04,,,,,,,,,,,,,,,,,,,,,G02083,0,,,,
MILLER LITE 12 PACK CANS,BEER,LDSFD,3410057636,10312,,12 OZ,,,,9.6,12.04,,,,,,,,,,,,,,,,,,,,,D02302,3,,,,
MILLER LITE 12 PACK CANS,BEER,LDSFD,3410057653,10315,,16 OZ,,,,11.2,14.03,,,,,,,,,,,,,,,,,,,,,D04056,2,,,,
MILLER LITE 15 PACK BTL ALUM,BEER,LDSFD,3410057707,4445,,16 OZ,,,,16,19.86,,,,,,,,,,,,,,,,,,,,,G02110,0,,,,
MILLER LITE 18 PACK BTL,BEER,LDSFD,3410057256,10306,,12 OZ,,,,14.4,17.73,,,,,,,,,,,,,,,,,,,,,G02112,0,,,,
MILLER LITE 18 PACK CANS,BEER,LDSFD,3410057340,10305,,12 OZ,,,,14.4,17.73,,,,,,,,,,,,,,,,,,,,,D03203,6,,,,
MILLER LITE 30 PACK CANS,BEER,LDSFD,3410057341,10332,,12 OZ,,,,21.95,25.97,,,,,,,,,,,,,,,,,,,,,G02096,6,,,,
MILLER LITE 6 PACK BTL,BEER,LDSFD,3410057505,10303,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,G02046,0,,,,
MILLER LITE 6 PACK CANS,BEER,LDSFD,343571,10319,,16 OZ,,,,5.44,6.9,,,,,,,,,,,,,,,,,,,,,D01007,-15,,,,
MILLER LITE 9 PACK BTL,BEER,LDSFD,3410057023,10321,,16 OZ,,,,10.4,13.01,,,,,,,,,,,,,,,,,,,,,C02401,0,,,,
MILLER LITE CAN,BEER,LDSFD,343551,10333,,24 OZ,,,,2.07,2.73,,,,,,,,,,,,,,,,,,,,,D04057,0,,,,
MILLER LITE SUITCASE,BEER,LDSFD,3410057323,10307,,16 OZ,,,,18.4,21.99,,,,,,,,,,,,,,,,,,,,,G02099,14,,,,
MILLER LITE SUITCASE,BEER,LDSFD,3410057306,10439,,12 OZ,,,,16.5,19.86,,,,,,,,,,,,,,,,,,,,,D03204,0,,,,
MILLER LITE SUITCASE BTL,BEER,LDSFD,3410057243,10410,,12 OZ,,,,20.3,24.58,,,,,,,,,,,,,,,,,,,,,G02114,0,,,,
MILO VODKA GLUTEN FREE,SPIRITS,WORLDWID,6332200040,30190032,,750M,,,,15.5,20.99,,,,,,,,,,,,,,,,,,,,,F02024,2,,,,
MILWAUKEES BEST 12 PACK CAN,BEER,LDSFD,3410031602,10512,,12 OZ,,,,7.2,9.03,,,,,,,,,,,,,,,,,,,,,G04042,0,,,,
MILWAUKEES BEST 30 PACK CANS,BEER,LDSFD,3410031341,10532,,12 OZ,,,,14.4,17.18,,,,,,,,,,,,,,,,,,,,,G02098,0,,,,
MILWAUKEES BEST 6 PACK CANS,BEER,LDSFD,341541,90000011,,12 OZ,,,,3.2,4.17,,,,,,,,,,,,,,,,,,,,,G04039,0,,,,
MILWAUKEES BEST LIGHT 12 PACK CAN,BEER,LDSFD,3410007602,10612,,12 OZ,,,,7.2,9.03,,,,,,,,,,,,,,,,,,,,,G02094,0,,,,
MILWAUKEES BEST LIGHT 30 PACK CANS,BEER,LDSFD,3410007341,10632,,12 OZ,,,,14.4,17.36,,,,,,,,,,,,,,,,,,,,,G02095,0,,,,
MINSKI VODKA,SPIRITS,LDSFD,8901601229,131702,,1.75L,,,,9.31,11.99,,,,,,,,,,,,,,,,,,,,,F04021,0,,,,
MIRASSOU PINOT NOIR,WINE,GLAZER,8500001227,928829,,750M,,,,6.4,11.49,,,,,,,,,,,,,,,,,,,,,B01402,2,,,,
MISC ADJ,MISC,CITYBEV,2700027000,27000,,0.01,,,,0.15,0.15,,,,,,,,,,,,,,,,,,,,,Z01244,25,,,,
